trip_id,customer_id,trip_time,origin_zone,destination_zone,origin_x,origin_y,destination_x,destination_y,distance_km,duration_minute,rain,rush_hour,base_price,delta_price,final_price,customer_accept_prob,customer_accept
2983,customer_096,2024-03-01 08:20:00,zone_07,zone_04,6.275,2.212,3.774,2.424,2.51,15.19,0,1,32655.0,12636.0,45291.0,0.8766,1
2984,customer_056,2024-03-26 16:01:00,zone_10,zone_02,9.44,2.93,1.827,6.52,8.417,34.14,0,1,77572.0,12706.0,90278.0,0.742,0
2985,customer_012,2024-03-07 16:56:00,zone_04,zone_04,3.937,6.874,3.645,2.109,4.774,27.24,1,1,52264.0,23951.0,76215.0,0.9029,1
2986,customer_112,2024-02-02 11:26:00,zone_10,zone_07,9.753,3.373,6.173,0.934,4.332,21.74,1,0,46862.0,10226.0,57088.0,0.832,1
2987,customer_076,2024-02-07 02:09:00,zone_08,zone_03,7.553,2.796,2.009,0.935,5.848,19.34,1,0,54758.0,9962.0,64720.0,0.8728,1
2988,customer_177,2024-01-10 16:13:00,zone_05,zone_01,4.849,2.986,0.51,8.505,7.02,34.21,1,1,69225.0,23687.0,92912.0,0.8702,1
2989,customer_135,2024-01-13 07:49:00,zone_05,zone_09,4.292,6.126,8.721,3.823,4.992,27.47,1,1,53687.0,19235.0,72922.0,0.9733,1
2990,customer_175,2024-01-25 20:19:00,zone_02,zone_03,1.294,5.608,2.392,9.403,3.951,11.76,0,0,39586.0,-2071.0,37515.0,0.8663,1
2991,customer_021,2024-02-04 08:16:00,zone_07,zone_10,6.152,4.069,9.364,4.967,3.335,19.04,0,1,39530.0,11220.0,50750.0,0.9048,1
2992,customer_019,2024-03-30 10:29:00,zone_01,zone_01,0.524,6.323,0.471,6.915,0.594,3.36,0,0,15244.0,8407.0,23651.0,0.851,1
2993,customer_188,2024-03-19 10:01:00,zone_05,zone_07,4.291,6.428,6.508,8.27,2.882,10.72,0,0,32652.0,2095.0,34747.0,0.9057,1
2994,customer_025,2024-01-11 00:33:00,zone_03,zone_07,2.377,0.131,6.652,8.745,9.616,29.01,0,0,82201.0,2108.0,84309.0,0.3832,0
2995,customer_128,2024-01-30 15:02:00,zone_10,zone_02,9.563,3.391,1.56,1.625,8.196,22.75,0,0,70551.0,502.0,71053.0,0.7315,1
2996,customer_134,2024-01-06 09:50:00,zone_04,zone_07,3.633,2.443,6.652,2.167,3.032,20.28,0,1,38332.0,17776.0,56108.0,0.9312,1
2997,customer_152,2024-01-06 15:25:00,zone_05,zone_04,4.893,8.291,3.876,1.501,6.866,22.71,0,0,62551.0,-2256.0,60295.0,0.7758,1
2998,customer_163,2024-02-03 18:13:00,zone_04,zone_04,3.755,2.754,3.818,4.456,1.703,18.25,0,1,29343.0,12730.0,42073.0,0.9731,1
2999,customer_153,2024-03-27 17:27:00,zone_02,zone_09,1.372,3.173,8.775,1.55,7.579,27.6,0,1,69274.0,15910.0,85184.0,0.8688,1
3000,customer_200,2024-01-17 19:10:00,zone_04,zone_10,3.526,5.378,9.524,6.509,6.104,18.16,0,0,55704.0,-2876.0,52828.0,0.8087,1
3001,customer_012,2024-03-02 12:19:00,zone_08,zone_02,7.79,5.474,1.701,3.628,6.363,20.33,0,0,58343.0,-2291.0,56052.0,0.7915,0
3002,customer_028,2024-02-05 04:07:00,zone_07,zone_07,6.212,8.11,6.841,9.641,1.655,4.96,0,0,22410.0,34.0,22444.0,0.8104,1
3003,customer_169,2024-02-18 18:40:00,zone_05,zone_02,4.374,3.879,1.547,8.166,5.135,21.22,0,1,51420.0,14068.0,65488.0,0.8092,1
3004,customer_146,2024-03-19 01:58:00,zone_09,zone_01,8.206,2.812,0.35,7.243,9.019,28.49,1,0,78359.0,11386.0,89745.0,0.872,0
3005,customer_089,2024-03-15 05:29:00,zone_01,zone_02,0.041,6.082,1.495,6.887,1.662,9.33,1,0,24637.0,6207.0,30844.0,0.9047,1
3006,customer_138,2024-03-15 12:05:00,zone_09,zone_07,8.266,7.283,6.347,0.396,7.149,20.53,0,0,63159.0,-817.0,62342.0,0.6857,0
3007,customer_147,2024-02-07 02:04:00,zone_01,zone_08,0.595,9.926,7.264,0.837,11.273,30.24,0,0,92758.0,2588.0,95346.0,0.5124,0
3008,customer_133,2024-01-05 00:49:00,zone_09,zone_06,8.703,6.183,5.07,4.321,4.082,20.52,1,0,44752.0,7034.0,51786.0,0.6473,1
3009,customer_026,2024-03-29 03:20:00,zone_10,zone_10,9.476,4.907,9.517,9.147,4.24,15.68,1,0,43280.0,14105.0,57385.0,0.9002,1
3010,customer_017,2024-03-30 01:17:00,zone_09,zone_08,8.192,1.331,7.642,0.94,0.675,5.86,0,0,16980.0,7441.0,24421.0,0.8686,1
3011,customer_129,2024-03-18 09:06:00,zone_01,zone_02,0.196,9.869,1.616,4.201,5.843,26.64,0,1,58378.0,14537.0,72915.0,0.8152,1
3012,customer_067,2024-02-12 08:39:00,zone_06,zone_03,5.262,6.85,2.079,7.939,3.364,16.03,0,1,38199.0,11615.0,49814.0,0.9237,1
3013,customer_042,2024-01-26 00:03:00,zone_09,zone_06,8.288,1.65,5.961,3.198,2.795,12.92,0,0,33230.0,5729.0,38959.0,0.8594,1
3014,customer_066,2024-01-16 11:54:00,zone_06,zone_04,5.45,4.597,3.333,9.294,5.152,17.13,0,0,49477.0,3503.0,52980.0,0.5398,0
3015,customer_055,2024-02-03 09:12:00,zone_04,zone_01,3.599,5.603,0.009,9.347,5.187,24.28,0,1,53262.0,10541.0,63803.0,0.6673,1
3016,customer_154,2024-01-31 19:04:00,zone_05,zone_01,4.707,2.169,0.243,0.57,4.742,19.97,1,0,48437.0,6992.0,55429.0,0.8374,1
3017,customer_127,2024-01-25 17:42:00,zone_01,zone_05,0.807,7.325,4.081,6.164,3.474,19.59,0,1,40639.0,17838.0,58477.0,0.8223,1
3018,customer_100,2024-03-26 11:21:00,zone_05,zone_06,4.963,6.503,5.236,1.456,5.054,17.4,0,0,49024.0,1154.0,50178.0,0.5717,0
3019,customer_127,2024-02-29 16:41:00,zone_01,zone_07,0.278,2.337,6.533,4.41,6.59,23.72,0,1,61400.0,17475.0,78875.0,0.6364,0
3020,customer_162,2024-01-21 01:02:00,zone_07,zone_08,6.441,9.898,7.631,8.978,1.504,8.4,0,0,23224.0,-37.0,23187.0,0.7938,0
3021,customer_118,2024-02-27 16:51:00,zone_04,zone_10,3.905,9.487,9.688,0.734,10.491,37.59,0,1,91741.0,10786.0,102527.0,0.5603,0
3022,customer_185,2024-03-04 06:18:00,zone_02,zone_09,1.913,2.655,8.389,9.374,9.332,26.73,0,0,79357.0,3796.0,83153.0,0.4895,1
3023,customer_044,2024-02-17 00:45:00,zone_01,zone_04,0.174,4.418,3.559,9.945,6.481,20.52,1,0,59146.0,9335.0,68481.0,0.9517,1
3024,customer_036,2024-03-26 09:56:00,zone_10,zone_06,9.221,8.948,5.347,6.702,4.478,21.76,0,1,47748.0,10503.0,58251.0,0.8451,1
3025,customer_112,2024-03-27 14:32:00,zone_06,zone_03,5.563,4.063,2.159,3.563,3.441,11.11,0,0,36201.0,-1596.0,34605.0,0.7709,0
3026,customer_195,2024-02-08 04:20:00,zone_07,zone_10,6.47,9.548,9.688,2.51,7.739,23.07,1,0,67969.0,9251.0,77220.0,0.7605,1
3027,customer_155,2024-02-12 06:18:00,zone_08,zone_06,7.794,2.004,5.354,4.326,3.368,15.14,1,0,37778.0,13948.0,51726.0,0.9345,1
3028,customer_183,2024-01-20 22:41:00,zone_07,zone_03,6.266,7.24,2.497,1.798,6.62,22.7,0,0,61070.0,-2377.0,58693.0,0.8938,1
3029,customer_073,2024-03-11 13:00:00,zone_05,zone_08,4.131,5.995,7.24,0.201,6.575,16.59,0,0,57745.0,1671.0,59416.0,0.63,0
3030,customer_193,2024-03-24 19:08:00,zone_07,zone_05,6.276,3.462,4.879,0.627,3.161,11.88,0,0,34906.0,7603.0,42509.0,0.7133,0
3031,customer_090,2024-02-29 06:38:00,zone_03,zone_10,2.525,7.178,9.967,6.636,7.462,20.81,0,0,65177.0,-1128.0,64049.0,0.6419,1
3032,customer_164,2024-01-19 17:01:00,zone_06,zone_01,5.614,0.242,0.747,0.208,4.867,22.1,0,1,50252.0,16574.0,66826.0,0.7521,0
3033,customer_127,2024-02-16 22:17:00,zone_03,zone_04,2.056,2.309,3.355,3.015,1.478,6.84,0,0,22288.0,-711.0,21577.0,0.8282,1
3034,customer_036,2024-03-12 15:38:00,zone_10,zone_10,9.174,2.613,9.419,6.764,4.158,16.57,1,0,43233.0,13004.0,56237.0,0.9003,0
3035,customer_047,2024-01-04 18:15:00,zone_06,zone_05,5.096,1.175,4.612,1.748,0.75,13.24,0,1,21120.0,20744.0,41864.0,0.8747,1
3036,customer_117,2024-02-23 12:55:00,zone_03,zone_04,2.338,0.34,3.118,3.323,3.083,8.45,0,0,32723.0,3797.0,36520.0,0.5943,0
3037,customer_153,2024-02-29 17:58:00,zone_07,zone_07,6.396,3.529,6.049,0.314,3.234,21.26,0,1,40034.0,13862.0,53896.0,0.974,1
3038,customer_068,2024-02-18 13:02:00,zone_01,zone_07,0.903,2.183,6.645,1.124,5.839,20.76,1,0,55414.0,8797.0,64211.0,0.6316,0
3039,customer_189,2024-02-27 09:10:00,zone_05,zone_01,4.34,1.329,0.928,2.259,3.536,21.03,0,1,41731.0,13011.0,54742.0,0.798,1
3040,customer_030,2024-03-21 18:54:00,zone_09,zone_03,8.66,1.573,2.594,1.262,6.074,31.61,1,1,62249.0,20816.0,83065.0,0.916,1
3041,customer_006,2024-01-12 18:01:00,zone_08,zone_04,7.679,8.263,3.09,4.721,5.797,21.65,0,1,55607.0,8498.0,64105.0,0.8758,1
3042,customer_084,2024-02-21 14:29:00,zone_08,zone_03,7.034,0.949,2.458,1.269,4.587,15.73,0,0,45387.0,-6535.0,38852.0,0.6309,0
3043,customer_189,2024-03-12 02:56:00,zone_05,zone_04,4.706,7.249,3.829,3.052,4.288,16.39,1,0,43923.0,5857.0,49780.0,0.8966,1
3044,customer_037,2024-03-14 17:35:00,zone_05,zone_04,4.469,0.54,3.347,7.236,6.789,33.01,1,1,67239.0,20253.0,87492.0,0.8343,1
3045,customer_011,2024-02-12 18:18:00,zone_01,zone_08,0.113,0.406,7.314,6.539,9.459,33.04,0,1,83274.0,20247.0,103521.0,0.373,0
3046,customer_091,2024-03-30 04:00:00,zone_07,zone_06,6.0,4.422,5.989,3.83,0.592,9.35,1,0,18227.0,6917.0,25144.0,0.9705,1
3047,customer_016,2024-01-30 15:23:00,zone_06,zone_05,5.77,3.819,4.292,9.311,5.687,15.11,0,0,51677.0,2315.0,53992.0,0.528,1
3048,customer_151,2024-02-09 10:32:00,zone_01,zone_03,0.053,5.457,2.0,7.872,3.102,11.56,0,0,34392.0,-2721.0,31671.0,0.7033,1
3049,customer_020,2024-03-15 20:04:00,zone_02,zone_05,1.37,7.026,4.206,6.072,2.992,14.05,1,0,34977.0,8637.0,43614.0,0.937,1
3050,customer_069,2024-02-09 12:31:00,zone_01,zone_02,0.124,3.098,1.805,4.368,2.107,7.96,0,0,26622.0,-4827.0,21795.0,0.9277,1
3051,customer_093,2024-01-31 01:24:00,zone_03,zone_10,2.532,1.944,9.521,0.6,7.117,18.73,0,0,62067.0,8854.0,70921.0,0.556,0
3052,customer_142,2024-02-20 14:19:00,zone_01,zone_02,0.039,8.221,1.738,4.129,4.431,16.34,1,0,44756.0,11109.0,55865.0,0.8407,0
3053,customer_001,2024-02-25 13:58:00,zone_05,zone_09,4.174,1.653,8.587,5.453,5.824,19.41,0,0,54649.0,552.0,55201.0,0.6728,1
3054,customer_115,2024-03-28 06:53:00,zone_05,zone_07,4.764,7.985,6.156,9.91,2.376,11.92,0,0,30216.0,2223.0,32439.0,0.9265,1
3055,customer_064,2024-02-25 20:41:00,zone_05,zone_09,4.371,5.871,8.108,9.516,5.22,19.96,0,0,51300.0,7649.0,58949.0,0.5435,0
3056,customer_094,2024-01-17 08:35:00,zone_02,zone_09,1.994,2.894,8.886,1.122,7.116,32.84,1,1,69116.0,21099.0,90215.0,0.8252,1
3057,customer_050,2024-01-05 06:28:00,zone_06,zone_09,5.236,3.143,8.04,9.793,7.217,21.55,0,0,64077.0,-1835.0,62242.0,0.6673,1
3058,customer_193,2024-03-28 02:04:00,zone_09,zone_06,8.141,3.706,5.893,7.546,4.45,15.02,0,0,44210.0,9505.0,53715.0,0.9138,0
3059,customer_115,2024-02-08 02:18:00,zone_03,zone_03,2.912,5.911,2.67,6.819,0.94,9.21,0,0,20245.0,-3269.0,16976.0,0.9631,1
3060,customer_080,2024-01-19 22:00:00,zone_04,zone_07,3.126,9.796,6.6,9.036,3.556,15.93,1,0,39301.0,12475.0,51776.0,0.9123,1
3061,customer_094,2024-01-21 06:21:00,zone_06,zone_01,5.428,3.183,0.048,3.251,5.38,19.62,1,0,52090.0,10371.0,62461.0,0.812,1
3062,customer_105,2024-01-10 09:28:00,zone_03,zone_04,2.338,9.419,3.775,3.993,5.613,24.48,0,1,55918.0,14722.0,70640.0,0.6165,0
3063,customer_185,2024-01-18 08:36:00,zone_04,zone_09,3.378,2.051,8.58,8.709,8.449,31.8,0,1,76594.0,7705.0,84299.0,0.669,0
3064,customer_090,2024-03-11 09:21:00,zone_05,zone_06,4.524,1.13,5.805,1.04,1.284,14.98,0,1,25194.0,20123.0,45317.0,0.6727,0
3065,customer_079,2024-02-28 10:15:00,zone_04,zone_03,3.863,5.321,2.606,7.092,2.172,9.93,1,0,27997.0,6166.0,34163.0,0.9186,1
3066,customer_165,2024-02-23 05:42:00,zone_09,zone_09,8.182,9.765,8.922,8.098,1.824,9.31,1,0,25599.0,9110.0,34709.0,0.9095,1
3067,customer_128,2024-01-02 17:09:00,zone_09,zone_01,8.49,4.849,0.153,8.851,9.248,36.99,1,1,83983.0,26345.0,110328.0,0.8676,0
3068,customer_022,2024-03-01 19:07:00,zone_05,zone_09,4.029,7.999,8.829,2.192,7.534,23.93,1,0,67169.0,6117.0,73286.0,0.793,0
3069,customer_102,2024-03-28 13:41:00,zone_05,zone_08,4.478,4.725,7.595,6.792,3.74,13.54,0,0,39210.0,3129.0,42339.0,0.7352,0
3070,customer_149,2024-03-24 17:35:00,zone_10,zone_02,9.569,8.5,1.464,0.857,11.14,40.2,0,1,96940.0,10420.0,107360.0,0.6061,0
3071,customer_184,2024-02-05 22:52:00,zone_06,zone_01,5.031,8.127,0.629,8.61,4.428,14.6,0,0,43868.0,3029.0,46897.0,0.7824,1
3072,customer_104,2024-02-24 07:44:00,zone_10,zone_10,9.93,6.862,9.512,4.818,2.086,17.19,0,1,31111.0,13989.0,45100.0,0.8469,1
3073,customer_084,2024-01-27 22:54:00,zone_08,zone_01,7.628,6.154,0.67,6.242,6.959,20.63,0,0,62069.0,-310.0,61759.0,0.5873,1
3074,customer_039,2024-03-20 23:39:00,zone_03,zone_10,2.642,5.181,9.738,8.514,7.84,15.02,0,0,64550.0,-672.0,63878.0,0.579,1
3075,customer_141,2024-03-23 17:50:00,zone_03,zone_05,2.291,9.568,4.206,5.06,4.898,21.49,0,1,50133.0,16417.0,66550.0,0.7319,1
3076,customer_031,2024-01-21 05:10:00,zone_02,zone_04,1.591,5.574,3.535,5.087,2.004,9.42,0,0,26734.0,1649.0,28383.0,0.8001,1
3077,customer_132,2024-02-13 08:31:00,zone_09,zone_07,8.061,3.371,6.5,4.647,2.016,14.36,0,1,29276.0,15228.0,44504.0,0.5132,0
3078,customer_089,2024-01-22 13:56:00,zone_04,zone_05,3.069,8.822,4.96,6.007,3.391,13.19,0,0,36941.0,1930.0,38871.0,0.869,1
3079,customer_036,2024-02-25 06:47:00,zone_07,zone_04,6.758,6.6,3.9,7.173,2.915,12.11,0,0,33545.0,4557.0,38102.0,0.6164,1
3080,customer_198,2024-01-27 15:24:00,zone_06,zone_07,5.401,5.582,6.402,8.052,2.665,9.13,0,0,30555.0,-1098.0,29457.0,0.9207,1
3081,customer_173,2024-03-03 19:55:00,zone_09,zone_04,8.26,6.822,3.501,0.298,8.075,22.01,0,0,69455.0,4172.0,73627.0,0.7133,1
3082,customer_025,2024-03-29 04:18:00,zone_08,zone_01,7.508,3.489,0.344,3.481,7.164,20.93,0,0,63449.0,-689.0,62760.0,0.7288,0
3083,customer_168,2024-03-19 21:01:00,zone_01,zone_09,0.637,4.209,8.246,4.325,7.61,24.94,1,0,68130.0,10460.0,78590.0,0.4689,0
3084,customer_047,2024-01-17 08:47:00,zone_04,zone_06,3.384,1.956,5.146,0.987,2.011,20.28,1,1,32206.0,23501.0,55707.0,0.9454,1
3085,customer_075,2024-01-12 05:24:00,zone_06,zone_07,5.201,8.55,6.867,7.516,1.961,3.22,0,0,23376.0,-5366.0,18010.0,0.8849,1
3086,customer_080,2024-03-14 23:02:00,zone_09,zone_06,8.036,6.656,5.752,5.229,2.693,11.26,1,0,31788.0,8736.0,40524.0,0.8536,1
3087,customer_017,2024-01-08 21:12:00,zone_08,zone_07,7.14,8.243,6.142,0.019,8.284,21.69,0,0,70549.0,425.0,70974.0,0.2384,0
3088,customer_131,2024-02-06 16:04:00,zone_06,zone_03,5.494,3.174,2.189,6.314,4.559,17.36,0,1,46034.0,13546.0,59580.0,0.8932,1
3089,customer_012,2024-03-30 00:59:00,zone_09,zone_10,8.084,9.954,9.347,3.39,6.684,18.72,0,0,59464.0,7899.0,67363.0,0.6615,1
3090,customer_026,2024-02-10 10:50:00,zone_05,zone_05,4.349,3.572,4.477,7.269,3.699,9.25,0,0,36819.0,-4406.0,32413.0,0.8919,1
3091,customer_032,2024-01-01 08:55:00,zone_01,zone_10,0.557,3.537,9.201,1.797,8.817,32.27,0,1,79037.0,20357.0,99394.0,0.4622,1
3092,customer_034,2024-03-28 06:10:00,zone_09,zone_09,8.705,9.606,8.069,0.012,9.615,29.06,1,0,82220.0,12777.0,94997.0,0.6191,1
3093,customer_174,2024-03-04 20:48:00,zone_06,zone_08,5.266,6.551,7.201,0.868,6.003,21.91,1,0,56973.0,10188.0,67161.0,0.8926,1
3094,customer_023,2024-01-30 19:33:00,zone_09,zone_05,8.084,9.334,4.601,4.404,6.036,17.59,0,0,55011.0,-559.0,54452.0,0.9114,0
3095,customer_016,2024-02-24 18:17:00,zone_04,zone_01,3.921,6.231,0.226,7.48,3.9,20.37,1,1,43585.0,19783.0,63368.0,0.8742,1
3096,customer_062,2024-02-25 07:40:00,zone_06,zone_04,5.886,2.465,3.152,6.039,4.5,25.94,1,1,49970.0,24478.0,74448.0,0.9099,1
3097,customer_198,2024-02-19 00:57:00,zone_04,zone_07,3.311,3.907,6.649,0.15,5.026,20.4,0,0,50356.0,660.0,51016.0,0.6603,1
3098,customer_103,2024-03-27 21:27:00,zone_05,zone_04,4.096,8.589,3.307,5.916,2.787,15.12,1,0,34282.0,7806.0,42088.0,0.9326,1
3099,customer_070,2024-03-11 03:01:00,zone_02,zone_03,1.474,4.895,2.546,8.079,3.36,12.76,0,0,36540.0,-1212.0,35328.0,0.8541,0
3100,customer_026,2024-01-24 06:50:00,zone_08,zone_06,7.416,7.09,5.178,7.965,2.403,8.62,0,0,28728.0,3048.0,31776.0,0.8946,1
3101,customer_147,2024-03-30 03:11:00,zone_03,zone_02,2.803,1.665,1.545,2.567,1.548,5.89,0,0,22233.0,107.0,22340.0,0.8859,1
3102,customer_196,2024-03-27 02:10:00,zone_04,zone_04,3.017,3.998,3.062,7.189,3.191,9.86,0,0,34076.0,-399.0,33677.0,0.5532,1
3103,customer_199,2024-01-05 07:37:00,zone_04,zone_06,3.542,8.395,5.019,6.318,2.549,20.85,1,1,35719.0,20020.0,55739.0,0.9601,1
3104,customer_003,2024-01-27 12:47:00,zone_05,zone_02,4.321,9.41,1.163,6.23,4.482,14.93,1,0,44357.0,5547.0,49904.0,0.9565,1
3105,customer_179,2024-02-25 01:47:00,zone_06,zone_02,5.762,3.243,1.125,4.056,4.708,15.21,0,0,45853.0,-1909.0,43944.0,0.838,1
3106,customer_053,2024-03-20 01:52:00,zone_07,zone_03,6.828,1.726,2.101,0.128,4.99,14.15,0,0,47015.0,-4420.0,42595.0,0.838,1
3107,customer_153,2024-03-05 20:53:00,zone_07,zone_06,6.757,0.234,5.918,1.876,1.844,7.18,1,0,24654.0,7273.0,31927.0,0.9754,1
3108,customer_001,2024-02-21 06:07:00,zone_05,zone_10,4.237,1.274,9.332,8.442,8.794,26.63,1,0,76079.0,3677.0,79756.0,0.7582,0
3109,customer_002,2024-01-28 17:18:00,zone_05,zone_03,4.819,8.357,2.39,6.168,3.27,21.68,0,1,40460.0,12807.0,53267.0,0.8218,1
3110,customer_171,2024-01-09 14:43:00,zone_02,zone_08,1.403,4.557,7.198,5.781,5.923,18.08,0,0,54578.0,2205.0,56783.0,0.5548,1
3111,customer_043,2024-03-21 23:23:00,zone_06,zone_02,5.215,2.916,1.894,5.257,4.063,6.05,0,0,37403.0,-640.0,36763.0,0.929,1
3112,customer_155,2024-02-17 00:42:00,zone_09,zone_07,8.771,7.757,6.355,0.769,7.394,20.14,0,0,64434.0,3668.0,68102.0,0.6909,0
3113,customer_102,2024-02-11 20:27:00,zone_05,zone_02,4.604,7.934,1.377,3.477,5.503,18.56,0,0,52298.0,-2924.0,49374.0,0.5753,1
3114,customer_197,2024-03-29 01:27:00,zone_10,zone_09,9.38,3.622,8.454,6.191,2.731,9.23,0,0,31001.0,-752.0,30249.0,0.7297,1
3115,customer_121,2024-01-15 19:01:00,zone_02,zone_08,1.558,9.014,7.425,1.256,9.727,31.37,1,0,84047.0,12874.0,96921.0,0.7722,0
3116,customer_049,2024-01-23 05:36:00,zone_08,zone_07,7.369,4.631,6.807,9.21,4.613,13.74,0,0,44548.0,6786.0,51334.0,0.8121,1
3117,customer_196,2024-03-17 02:51:00,zone_08,zone_01,7.08,2.612,0.147,0.726,7.185,24.33,1,0,65275.0,12770.0,78045.0,0.8186,0
3118,customer_136,2024-01-26 08:49:00,zone_07,zone_09,6.815,8.998,8.364,6.798,2.691,17.8,0,1,35046.0,16681.0,51727.0,0.7112,0
3119,customer_117,2024-03-25 04:20:00,zone_07,zone_02,6.629,1.53,1.509,3.012,5.33,15.03,0,0,49495.0,-3624.0,45871.0,0.8312,1
3120,customer_017,2024-03-18 17:40:00,zone_01,zone_06,0.223,9.959,5.335,8.637,5.28,25.34,0,1,54350.0,14801.0,69151.0,0.6359,1
3121,customer_019,2024-01-09 06:11:00,zone_08,zone_08,7.421,6.133,7.767,8.268,2.163,14.47,1,0,30213.0,9764.0,39977.0,0.9333,1
3122,customer_190,2024-02-11 19:38:00,zone_05,zone_07,4.997,9.153,6.317,3.332,5.969,18.69,0,0,55159.0,4903.0,60062.0,0.6729,1
3123,customer_035,2024-03-08 15:24:00,zone_06,zone_09,5.242,1.788,8.19,4.621,4.089,13.43,0,0,41249.0,3857.0,45106.0,0.7099,1
3124,customer_122,2024-02-14 19:55:00,zone_01,zone_08,0.509,3.891,7.089,9.591,8.706,23.08,0,0,73776.0,4396.0,78172.0,0.4621,1
3125,customer_120,2024-01-20 00:42:00,zone_02,zone_08,1.884,8.733,7.561,6.079,6.267,20.54,0,0,57872.0,-2657.0,55215.0,0.3929,0
3126,customer_032,2024-01-05 23:04:00,zone_10,zone_03,9.11,8.371,2.988,0.06,10.322,27.78,0,0,85822.0,-1406.0,84416.0,0.6089,1
3127,customer_080,2024-01-01 17:52:00,zone_04,zone_04,3.155,8.719,3.791,7.772,1.141,14.97,0,1,24331.0,14210.0,38541.0,0.8981,1
3128,customer_103,2024-01-17 10:43:00,zone_04,zone_06,3.939,2.805,5.015,3.613,1.346,10.89,1,0,23521.0,7343.0,30864.0,0.9214,1
3129,customer_069,2024-01-24 02:12:00,zone_02,zone_06,1.892,6.176,5.862,2.758,5.239,21.07,1,0,51969.0,10364.0,62333.0,0.9258,1
3130,customer_021,2024-01-28 08:16:00,zone_07,zone_07,6.322,3.896,6.917,8.321,4.465,27.17,1,1,50375.0,23247.0,73622.0,0.9236,1
3131,customer_169,2024-03-17 22:10:00,zone_08,zone_06,7.407,3.208,5.556,9.675,6.727,24.76,1,0,62742.0,12239.0,74981.0,0.8984,1
3132,customer_040,2024-02-15 20:18:00,zone_10,zone_08,9.213,5.201,7.105,0.62,5.043,13.1,0,0,46808.0,2240.0,49048.0,0.8479,1
3133,customer_073,2024-01-13 16:56:00,zone_06,zone_02,5.621,7.151,1.508,3.904,5.24,22.38,0,1,52630.0,14312.0,66942.0,0.9029,1
3134,customer_142,2024-01-08 01:54:00,zone_03,zone_04,2.756,5.185,3.946,2.797,2.668,9.93,1,0,30973.0,14256.0,45229.0,0.9013,1
3135,customer_131,2024-01-12 10:33:00,zone_01,zone_10,0.71,2.305,9.133,8.978,10.746,26.99,0,0,87971.0,8395.0,96366.0,0.338,1
3136,customer_196,2024-01-29 22:21:00,zone_03,zone_03,2.661,8.075,2.17,8.677,0.777,7.99,0,0,18657.0,-1169.0,17488.0,0.7169,1
3137,customer_132,2024-03-07 16:21:00,zone_07,zone_02,6.184,9.778,1.437,9.011,4.809,21.05,0,1,49379.0,13156.0,62535.0,0.7219,1
3138,customer_079,2024-01-05 15:57:00,zone_10,zone_08,9.741,3.629,7.448,0.427,3.938,13.59,1,0,40423.0,14829.0,55252.0,0.8015,1
3139,customer_115,2024-02-06 03:11:00,zone_01,zone_02,0.792,8.493,1.944,0.501,8.075,26.08,1,0,71490.0,10576.0,82066.0,0.8873,1
3140,customer_004,2024-02-10 15:45:00,zone_04,zone_05,3.884,8.639,4.576,5.514,3.201,12.51,1,0,35461.0,7901.0,43362.0,0.9073,1
3141,customer_131,2024-01-14 03:59:00,zone_07,zone_08,6.672,2.605,7.118,1.669,1.037,10.12,0,0,21282.0,-2547.0,18735.0,0.843,1
3142,customer_126,2024-01-06 07:51:00,zone_06,zone_05,5.746,7.053,4.849,1.127,5.994,25.44,0,1,58684.0,11145.0,69829.0,0.505,1
3143,customer_199,2024-01-21 06:43:00,zone_07,zone_10,6.517,9.384,9.015,2.604,7.226,24.96,1,0,65836.0,7781.0,73617.0,0.8916,1
3144,customer_085,2024-01-14 17:53:00,zone_05,zone_09,4.632,7.399,8.781,7.094,4.16,19.84,0,1,44880.0,8268.0,53148.0,0.7928,1
3145,customer_082,2024-03-12 03:13:00,zone_03,zone_06,2.67,0.3,5.03,6.717,6.837,19.77,1,0,60907.0,9745.0,70652.0,0.7826,1
3146,customer_156,2024-03-23 18:59:00,zone_05,zone_10,4.828,6.045,9.608,7.852,5.11,25.32,1,1,53320.0,23677.0,76997.0,0.9562,1
3147,customer_025,2024-02-26 18:05:00,zone_04,zone_03,3.815,7.785,2.918,0.628,7.213,30.6,1,1,68578.0,18055.0,86633.0,0.96,1
3148,customer_029,2024-03-09 07:00:00,zone_08,zone_03,7.093,6.181,2.339,7.664,4.98,25.0,1,1,52380.0,13241.0,65621.0,0.8804,1
3149,customer_004,2024-03-09 15:11:00,zone_02,zone_07,1.716,0.287,6.702,4.906,6.797,16.79,0,0,59177.0,2615.0,61792.0,0.6445,1
3150,customer_029,2024-03-19 08:36:00,zone_05,zone_06,4.961,1.202,5.728,3.13,2.075,16.46,0,1,30680.0,13164.0,43844.0,0.7668,1
3151,customer_041,2024-01-09 22:14:00,zone_10,zone_03,9.591,8.016,2.511,6.103,7.334,20.66,0,0,64334.0,2690.0,67024.0,0.8505,0
3152,customer_087,2024-03-30 00:38:00,zone_06,zone_04,5.318,4.881,3.711,7.995,3.504,11.68,1,0,36864.0,7239.0,44103.0,0.9728,1
3153,customer_178,2024-02-11 13:06:00,zone_03,zone_03,2.372,9.58,2.33,1.039,8.541,24.57,0,0,73531.0,-3191.0,70340.0,0.6311,0
